product_id,customer_id,store_id,month_of_year,store_sales
153,842,7434,12,8.16
153,0,7457,2,8.16
153,0,7618,7,5.44
153,0,7689,10,10.88
153,1233,7702,10,8.16
153,0,7930,4,8.16
153,1071,8076,8,2.72
153,1293,8181,1,5.44
153,0,8252,9,5.44
153,0,8275,1,8.16
153,0,8439,6,8.16
153,0,8699,12,8.16
153,0,8960,9,8.16
153,0,9453,11,8.16
153,504,9706,2,5.44
153,0,9748,7,10.88
153,0,9851,4,5.44
153,0,9851,10,10.88
153,0,10243,1,5.44
154,0,910,7,7.84
154,0,910,9,5.88
154,0,1399,7,9.8
154,0,1418,1,1.96
154,0,1611,8,7.84
154,0,1931,5,5.88
154,1768,2077,2,3.92
154,0,2201,3,5.88
154,1235,2371,11,7.84
154,0,2638,10,5.88
154,1765,2829,1,5.88
154,0,2850,4,5.88
154,0,3359,12,5.88
154,0,3367,5,5.88
154,1154,3474,10,5.88
154,1860,3983,8,7.84
154,0,4000,7,7.84
154,1312,4029,10,3.92
154,0,4109,9,3.92
154,0,4113,12,9.8
154,523,4115,11,5.88
154,1297,4239,3,5.88
154,502,4337,1,3.92
154,0,4498,1,5.88
154,0,4609,2,5.88
154,0,4868,7,5.88
154,1771,4985,3,9.8
154,0,5070,8,5.88
154,0,5141,6,5.88
154,0,5707,2,5.88
154,0,6051,3,3.92
154,0,6313,4,5.88
154,0,6530,10,5.88
154,0,6675,3,1.96
154,0,6683,11,7.84
154,0,6912,4,7.84
154,0,7190,5,7.84
154,0,7257,7,5.88
154,0,7441,9,7.84
154,0,7464,1,7.84
154,0,7797,10,7.84
154,0,7878,1,5.88
154,0,8263,11,5.88
154,0,8483,7,5.88
154,0,8737,9,3.92
154,0,8902,4,5.88
154,0,9081,2,5.88
154,0,9557,4,7.84
154,0,9631,8,3.92
154,1216,9631,2,3.92
154,0,9871,2,3.92
154,0,9951,12,7.84
155,0,99,9,11.43
155,0,790,2,7.62
155,0,1532,7,7.62
155,504,1619,2,11.43
155,0,1730,9,15.24
155,0,1738,9,15.24
155,1869,1747,12,11.43
155,0,2682,12,7.62
155,0,2863,8,11.43
155,0,2921,3,7.62
155,1136,3415,2,11.43
155,0,3470,9,11.43
155,0,3711,12,15.24
155,0,3922,10,7.62
155,0,4063,6,15.24
155,1866,4081,11,7.62
155,0,4212,9,7.62
155,0,4239,11,15.24
155,523,4909,11,11.43
155,0,5238,5,15.24
155,1233,5374,10,11.43
155,0,5456,2,7.62
155,523,5493,11,11.43
155,0,5704,11,11.43
155,829,5739,6,15.24
155,0,5777,8,11.43
155,0,5942,6,15.24
155,0,6505,1,11.43
155,0,6788,10,7.62
155,0,6844,2,19.05
155,842,7209,12,11.43
155,0,7526,9,11.43
155,0,7736,10,11.43
155,0,7862,3,11.43
155,1066,8292,6,3.81
155,1303,8336,6,11.43
155,0,8442,12,11.43
155,0,8526,4,11.43
155,504,8810,2,7.62
155,0,8954,12,7.62
155,0,9025,11,15.24
155,0,9032,11,15.24
155,0,9557,2,15.24
155,504,9694,2,7.62
155,0,9788,7,11.43
155,1143,9900,5,19.05
155,0,9924,7,11.43
156,0,463,6,1.1
156,0,560,7,2.2
156,0,1147,12,1.1
156,0,1548,1,2.2
156,1314,1607,11,1.1
156,0,1838,6,2.2
156,506,2020,3,1.65
156,821,2039,3,1.65
156,1789,2171,12,1.65
156,0,2189,9,1.65
156,523,2277,11,1.65
156,0,2553,8,1.1
156,521,2712,10,1.1
156,0,3187,1,1.65
156,0,3197,5,2.2
156,0,3228,10,1.65
156,0,3642,5,2.2
156,0,3695,11,1.1
156,829,3873,6,2.2
156,0,4143,6,1.65
156,0,4145,8,1.65
156,0,4397,11,1.1
156,0,4541,8,1.1
156,0,4649,9,1.1
156,0,5086,12,1.1
156,0,5295,7,1.65
156,0,5484,7,1.1
156,0,5683,8,1.65
156,0,5760,12,2.2
156,842,5791,12,2.2
156,0,6039,12,2.2
156,0,6500,12,2.2
156,0,6754,10,1.65
156,0,6835,6,1.65
156,826,6844,5,2.2
156,0,6889,11,1.1
156,1847,6921,2,2.2
156,0,7271,8,1.1
156,1292,7556,1,2.75
156,820,7727,2,2.2
156,0,7859,12,2.75
156,0,7951,12,1.65
156,0,8012,11,2.2
156,0,8463,6,1.1
156,516,8899,8,1.65
156,0,9072,12,2.2
156,0,9434,6,1.65
156,511,9662,5,2.2
156,0,9814,5,1.1
156,0,10238,9,1.65
157,980,398,3,8.85
157,0,448,1,5.9
157,0,997,11,5.9
157,1303,1004,6,5.9
157,1157,1131,12,8.85
157,836,1268,9,11.8
157,0,1309,12,8.85
157,0,1727,4,5.9
157,0,1974,9,5.9
157,0,2067,6,8.85
157,0,2663,6,8.85
157,0,2690,12,5.9
157,0,2772,11,11.8
157,0,2870,11,8.85
157,0,3130,4,11.8
157,0,3213,5,5.9
157,0,3389,11,8.85
157,197,3476,6,8.85
157,0,3692,8,5.9
157,0,3801,3,5.9
157,0,3809,6,8.85
157,513,3996,6,5.9
157,0,4257,6,8.85
157,1853,4289,5,11.8
157,0,4803,9,5.9
157,992,5257,9,11.8
157,1765,5353,1,8.85
157,0,5486,3,8.85
157,1307,5590,8,5.9
157,0,5903,10,8.85
157,0,6163,12,11.8
157,0,6681,12,8.85
157,833,6919,8,8.85
157,0,7149,7,8.85
157,826,7209,5,8.85
157,0,7417,3,8.85
157,0,7507,5,11.8
157,0,7702,9,8.85
157,0,7938,1,8.85
157,0,8613,2,2.95
157,0,8622,1,11.8
157,0,8851,6,8.85
157,1853,8953,5,5.9
157,0,9200,9,5.9
157,114,9305,4,5.9
157,0,9401,5,11.8
157,0,9504,2,8.85
158,0,88,4,4.74
158,0,188,7,6.32
158,0,771,8,6.32
158,0,970,2,1.58
158,0,994,1,3.16
158,0,1397,4,4.74
158,0,1532,2,4.74
158,0,1532,3,6.32
158,0,1994,11,4.74
158,0,2052,10,4.74
158,0,2237,6,6.32
158,0,2448,10,3.16
158,0,2805,8,3.16
158,0,2966,8,6.32
158,0,3205,10,3.16
158,0,3233,4,6.32
158,0,3438,5,6.32
158,0,3491,12,4.74
158,0,3632,1,6.32
158,0,3731,2,6.32
158,0,3937,5,4.74
158,205,4078,10,6.32
158,0,4185,11,4.74
158,0,4445,4,4.74
158,0,4445,6,4.74
158,1293,4445,1,4.74
158,0,4900,12,4.74
158,0,5373,1,6.32
158,0,5760,7,4.74
158,0,6423,4,6.32
158,0,6452,9,3.16
158,0,6647,2,3.16
158,0,6666,12,4.74
158,0,7294,9,4.74
158,1866,7719,11,6.32
158,837,7818,10,6.32
158,0,7887,7,3.16
158,0,8138,2,3.16
158,0,8435,1,3.16
158,1303,8472,6,6.32
158,0,8490,12,4.74
158,0,8542,11,4.74
158,1768,8578,2,3.16
158,0,8814,1,6.32
158,0,9206,9,3.16
158,0,9256,5,6.32
158,0,9286,4,4.74
158,0,9602,1,3.16
158,0,9667,10,4.74
158,0,9782,12,3.16
158,0,9817,10,3.16
158,0,9851,2,4.74
158,119,10103,7,3.16
159,829,949,6,5.13
159,0,985,11,5.13
159,0,1053,9,3.42
159,0,1210,12,5.13
159,0,1245,2,5.13
159,1216,1415,2,3.42
159,0,1743,11,6.84
159,0,1923,11,5.13
159,0,2129,11,5.13
159,0,2245,4,8.55
159,0,2588,5,6.84
159,1220,2921,4,3.42
159,0,3153,6,6.84
159,1869,3187,12,5.13
159,0,3253,10,5.13
159,0,3401,4,3.42
159,0,3503,12,6.84
159,0,3711,12,5.13
159,0,3802,1,5.13
159,1000,3897,12,3.42
159,0,4137,7,3.42
159,0,4597,5,6.84
159,1314,4615,11,5.13
159,0,4695,8,3.42
159,0,4843,11,8.55
159,0,4881,9,8.55
159,0,5127,6,5.13
159,0,5201,5,5.13
159,0,6056,5,5.13
159,0,7133,3,3.42
159,205,7743,10,5.13
159,836,7852,9,6.84
159,0,7865,6,3.42
159,0,7971,8,3.42
159,0,8298,1,5.13
159,0,9176,3,5.13
159,0,9282,5,6.84
159,1146,9346,7,5.13
159,0,9459,1,3.42
159,1152,9570,9,5.13
159,0,9943,3,5.13
159,0,10031,6,6.84
160,0,453,11,6.39
160,0,484,5,4.26
160,0,711,3,4.26
160,0,760,1,4.26
160,0,819,11,4.26
160,0,937,3,8.52
160,0,1173,7,4.26
160,0,1310,5,4.26
160,1292,1328,1,6.39
160,1233,1528,10,8.52
160,0,1631,7,8.52
160,0,1666,11,6.39
160,0,2143,10,4.26
160,516,2266,8,8.52
160,0,2313,2,10.65
160,0,2648,12,8.52
160,516,2915,8,4.26
160,0,2921,3,6.39
160,0,3187,1,6.39
160,0,3327,12,6.39
160,0,3491,2,6.39
160,1152,4324,9,6.39
160,0,4649,12,4.26
160,0,4695,7,4.26
160,0,4958,10,4.26
160,185,5158,1,6.39
160,1304,5256,7,6.39
160,1058,6321,2,4.26
160,0,6647,7,4.26
160,0,6751,8,6.39
160,0,6951,2,4.26
160,0,7031,7,8.52
160,0,7192,10,4.26
160,1307,7529,8,6.39
160,980,7694,3,6.39
160,505,8000,2,4.26
160,0,8406,4,6.39
160,0,8504,7,8.52
160,0,8551,1,10.65
160,821,8906,2,6.39
160,0,8947,5,4.26
160,0,9194,6,6.39
160,0,9224,12,6.39
160,0,9231,5,6.39
160,0,9309,1,6.39
160,0,9557,3,8.52
160,523,9588,11,4.26
160,824,9602,4,8.52
160,510,9686,5,8.52
160,0,9794,5,2.13
160,0,10015,12,8.52
160,504,10222,2,6.39
161,0,208,8,4.56
161,1141,594,4,3.04
161,841,638,12,6.08
161,0,870,9,4.56
161,0,891,12,4.56
161,0,1297,1,3.04
161,0,1445,11,4.56
161,0,1528,10,4.56
161,0,1718,11,6.08
161,0,1794,7,6.08
161,0,1850,3,4.56
161,0,1940,10,4.56
161,0,2143,1,3.04
161,513,2523,6,6.08
161,0,2553,1,4.56
161,1233,2553,10,4.56
161,0,2723,7,4.56
161,526,3370,12,4.56
161,1856,3509,6,4.56
161,0,3627,4,4.56
161,1778,3719,7,6.08
161,0,3725,10,4.56
161,0,4016,3,7.6
161,0,4029,10,3.04
161,0,4065,6,3.04
161,0,4116,11,4.56
161,0,4160,5,4.56
161,0,4231,10,6.08
161,1789,4351,12,6.08
161,207,4541,11,6.08
161,0,4564,4,3.04
161,841,4942,12,6.08
161,0,4954,3,7.6
161,0,5092,11,6.08
161,0,5174,8,4.56
161,0,5486,7,3.04
161,0,5533,6,3.04
161,0,5821,10,4.56
161,523,5954,11,6.08
161,0,6180,1,3.04
161,0,6348,6,3.04
161,0,7075,11,3.04
161,820,7085,2,4.56
161,988,7269,7,4.56
161,505,7391,2,4.56
161,0,8193,6,6.08
161,0,8472,2,4.56
161,0,8840,8,4.56
161,0,8945,6,3.04
161,0,9016,8,6.08
161,1138,9437,3,6.08
161,0,9815,7,6.08
161,1304,10015,7,4.56
161,0,10210,4,4.56
161,0,10221,1,4.56
162,207,76,11,11.4
162,0,476,4,11.4
162,0,569,12,11.4
162,0,602,10,5.7
162,1223,769,6,5.7
162,0,1069,12,8.55
162,207,1070,11,5.7
162,0,1352,10,11.4
162,1773,1917,4,5.7
162,0,1979,7,8.55
162,0,2086,3,8.55
162,0,2158,7,8.55
162,0,2280,7,11.4
162,0,2921,12,8.55
162,0,3205,10,11.4
162,0,3286,3,2.85
162,980,3325,3,8.55
162,0,3425,11,8.55
162,0,3539,2,8.55
162,976,3938,1,8.55
162,0,4231,7,8.55
162,0,4518,1,8.55
162,1304,4552,7,11.4
162,1701,4557,7,5.7
162,0,4881,9,5.7
162,0,4998,11,5.7
162,0,5163,7,8.55
162,0,5501,4,8.55
162,818,5715,1,5.7
162,829,6017,6,8.55
162,0,6623,7,2.85
162,0,6705,1,8.55
162,1307,6760,8,11.4
162,0,6889,7,5.7
162,0,6893,10,11.4
162,0,7327,11,11.4
162,1216,7502,2,5.7
162,0,7678,6,8.55
162,0,7884,3,8.55
162,0,7897,2,14.25
162,1845,8007,1,8.55
162,1303,8089,6,8.55
162,0,8324,10,5.7
162,1140,8407,4,8.55
162,0,8647,12,8.55
162,0,8660,8,8.55
162,0,8935,9,8.55
162,0,9213,1,11.4
162,0,9297,12,8.55
162,0,9353,11,5.7
162,199,9524,7,8.55
162,980,9673,3,8.55
162,0,9745,9,8.55
162,1220,9797,4,11.4
162,0,9928,12,8.55
162,518,10210,8,11.4
163,986,128,6,7.14
163,0,265,11,7.14
163,0,350,12,9.52
163,0,991,4,4.76
163,0,1271,3,7.14
163,518,1683,8,7.14
163,0,1701,11,7.14
163,0,1844,4,7.14
163,1231,2553,9,9.52
163,1775,3267,5,7.14
163,0,3286,10,2.38
163,0,3387,7,7.14
163,0,3567,8,9.52
163,0,3639,12,7.14
163,0,3650,2,7.14
163,0,3809,10,7.14
163,0,3838,7,7.14
163,0,3911,6,7.14
163,504,4161,2,9.52
163,0,4234,4,9.52
163,521,4258,10,9.52
163,0,4457,3,2.38
163,0,4727,4,11.9
163,1233,4727,10,7.14
163,0,4881,9,9.52
163,0,5061,10,11.9
163,195,5063,5,7.14
163,0,5067,11,4.76
163,0,5144,10,7.14
163,0,5295,6,7.14
163,0,5633,9,7.14
163,0,5674,5,7.14
163,1303,5877,6,7.14
163,0,5924,3,9.52
163,0,6288,7,7.14
163,0,6301,8,9.52
163,0,6442,7,7.14
163,0,6622,4,7.14
163,1307,6690,8,4.76
163,0,6816,8,9.52
163,0,7078,8,4.76
163,522,7165,10,7.14
163,1000,7365,12,7.14
163,188,7413,2,4.76
163,0,7438,10,4.76
163,0,7457,2,7.14
163,0,7521,4,7.14
163,826,7618,5,4.76
163,0,7800,12,9.52
163,1141,8695,4,9.52
163,984,9065,5,9.52
163,0,9271,8,7.14
163,0,9343,11,11.9
163,1312,9745,10,9.52
163,0,9780,9,4.76
163,0,10031,9,9.52
163,505,10104,2,9.52
163,0,10225,11,7.14
164,1856,161,6,11.88
164,821,376,2,5.94
164,0,476,2,8.91
164,0,645,11,8.91
164,0,760,4,11.88
164,0,939,6,11.88
164,0,1064,9,5.94
164,0,1339,8,5.94
164,0,1375,7,11.88
164,0,1583,3,11.88
164,0,1862,12,8.91
164,0,2193,10,8.91
164,0,2245,9,8.91
164,0,2378,12,11.88
164,508,2424,4,8.91
164,0,2751,10,8.91
164,0,2955,12,8.91
164,0,3319,7,8.91
164,0,3418,12,5.94
164,0,3500,7,5.94
164,0,3552,4,8.91
164,0,3825,3,8.91
164,1136,3906,2,5.94
164,1845,4194,1,5.94
164,0,4228,6,8.91
164,0,4279,11,8.91
164,1152,4324,9,11.88
164,0,4606,5,8.91
164,1136,4611,2,5.94
164,0,4693,8,8.91
164,0,4824,6,11.88
164,1140,4856,4,8.91
164,0,5060,1,8.91
164,1776,5353,6,8.91
164,0,5432,4,8.91
164,0,5607,4,11.88
164,820,6009,2,8.91
164,0,6047,6,8.91
164,0,6544,11,8.91
164,0,6617,3,8.91
164,0,6957,3,8.91
164,0,7066,11,5.94
164,1850,7312,3,11.88
164,0,7522,11,11.88
164,524,7584,11,8.91
164,837,7769,10,8.91
164,1773,8206,4,11.88
164,0,8259,1,5.94
164,1307,8717,8,11.88
164,0,8924,5,8.91
164,0,9401,8,11.88
164,0,9498,1,5.94
164,0,9633,8,5.94
164,0,9745,9,14.85
164,0,9815,8,11.88
165,0,96,9,3.5
165,0,192,8,3.5
165,976,392,1,3.5
165,1233,511,10,5.25
165,841,552,12,7.0
165,0,702,12,5.25
165,0,870,6,5.25
165,0,1197,11,3.5
165,1293,1615,1,5.25
165,0,1720,5,3.5
165,0,1743,4,7.0
165,0,1810,4,3.5
165,0,1848,3,5.25
165,0,1896,5,3.5
165,0,2075,4,3.5
165,0,2378,1,3.5
165,0,2397,9,3.5
165,1778,2829,7,3.5
165,0,3352,5,7.0
165,0,3589,7,5.25
165,1311,4340,10,3.5
165,199,4417,7,7.0
165,1136,4682,2,8.75
165,0,4691,11,7.0
165,0,5174,9,3.5
165,0,5353,2,5.25
165,0,5542,6,3.5
165,202,6098,8,7.0
165,0,6105,4,5.25
165,0,6309,8,3.5
165,0,6564,6,3.5
165,0,6651,9,3.5
165,0,6830,11,1.75
165,1869,6894,12,3.5
165,1845,7211,1,5.25
165,0,7257,7,5.25
165,836,7852,9,7.0
165,0,8390,10,7.0
165,0,8551,1,3.5
165,504,8782,2,5.25
165,0,8966,6,3.5
165,0,9109,6,5.25
165,0,9548,1,5.25
165,523,9979,11,8.75
165,0,10106,5,8.75
166,0,143,6,9.88
166,0,296,9,7.41
166,504,605,2,7.41
166,1307,806,8,4.94
166,0,1638,9,7.41
166,1866,1643,11,9.88
166,0,1666,9,4.94
166,0,1957,5,7.41
166,0,2019,5,9.88
166,0,2204,1,7.41
166,0,2245,10,12.35
166,0,2533,5,7.41
166,0,2533,8,7.41
166,0,3037,4,7.41
166,1765,3819,1,7.41
166,0,4065,6,7.41
166,0,4251,10,9.88
166,0,4567,6,7.41
166,207,4998,11,4.94
166,1851,5011,4,9.88
166,1847,5085,2,7.41
166,1853,5528,5,9.88
166,0,5742,6,4.94
166,0,6001,4,4.94
166,0,6142,5,7.41
166,0,6474,6,9.88
166,0,6965,4,7.41
166,0,7028,10,7.41
166,0,7132,7,4.94
166,199,7354,7,4.94
166,205,7354,10,4.94
166,0,7365,11,7.41
166,0,7536,7,12.35
166,0,7632,7,9.88
166,0,7678,6,7.41
166,0,7835,1,7.41
166,508,7907,4,4.94
166,0,7972,6,7.41
166,0,8235,1,2.47
166,821,8370,2,7.41
166,0,8754,6,4.94
166,0,8841,6,4.94
166,0,8907,9,9.88
166,1769,8945,3,7.41
166,0,8960,5,7.41
166,513,9710,6,4.94
166,0,9745,12,9.88
166,842,9801,12,9.88
166,0,9867,11,7.41
166,0,9928,3,9.88
167,0,603,2,1.8
167,0,734,10,2.4
167,522,734,10,2.4
167,0,764,6,1.2
167,0,806,2,1.2
167,0,917,9,1.8
167,0,1079,5,2.4
167,1223,1491,6,1.8
167,0,1839,10,1.8
167,0,1953,11,1.8
167,1235,2371,11,1.8
167,0,2437,11,1.8
167,187,2756,2,1.8
167,0,3020,5,1.8
167,980,3020,3,1.8
167,1157,3236,12,3.0
167,0,3297,12,1.8
167,1314,3470,11,1.8
167,0,3706,6,1.2
167,0,4017,5,3.0
167,514,4090,7,2.4
167,0,4315,3,1.8
167,0,4436,3,1.8
167,0,4522,9,1.2
167,1297,4670,3,1.8
167,207,4693,11,1.8
167,0,4938,8,2.4
167,0,5631,12,2.4
167,0,6001,2,1.8
167,0,6114,9,1.2
167,980,6352,3,2.4
167,1850,6766,3,1.2
167,0,6857,1,2.4
167,0,7291,12,2.4
167,1061,8492,4,0.6
167,0,8665,9,2.4
167,0,8770,5,0.6
167,1157,9047,12,1.2
167,0,9279,10,1.8
167,1307,9469,8,1.2
167,0,9715,6,2.4
167,0,9760,11,1.8
167,0,10142,11,1.2
168,0,446,10,2.52
168,0,447,12,3.78
168,0,652,3,5.04
168,0,760,7,3.78
168,0,976,12,2.52
168,0,993,9,2.52
168,0,1035,5,2.52
168,1307,1145,8,3.78
168,0,1378,5,3.78
168,0,1442,12,2.52
168,0,1596,10,5.04
168,0,1897,7,2.52
168,0,2335,4,2.52
168,195,2556,5,3.78
168,0,2640,4,3.78
168,0,3720,10,2.52
168,0,4094,4,2.52
168,0,4131,12,3.78
168,1856,4176,6,5.04
168,0,4230,7,3.78
168,0,4243,1,2.52
168,0,4261,7,3.78
168,0,4340,4,3.78
168,0,4340,11,3.78
168,0,4460,9,5.04
168,1070,4500,8,2.52
168,0,4507,1,2.52
168,0,4552,12,3.78
168,0,4633,5,2.52
168,1149,5116,8,2.52
168,0,5123,9,5.04
168,0,5340,1,3.78
168,0,5341,1,3.78
168,0,5373,1,5.04
168,0,5423,9,3.78
168,1694,5453,4,2.52
168,0,5702,11,3.78
168,0,6003,3,3.78
168,0,6113,5,5.04
168,0,6164,5,5.04
168,0,6313,12,5.04
168,1845,6635,1,3.78
168,0,6759,8,2.52
168,1314,6799,11,5.04
168,1220,7051,4,3.78
168,0,7534,7,2.52
168,526,7599,12,5.04
168,0,7849,8,3.78
168,0,8015,12,5.04
168,518,8545,8,3.78
168,0,8772,5,3.78
168,501,9019,1,3.78
168,0,9065,12,3.78
168,992,9125,9,3.78
168,0,9469,8,2.52
168,0,9974,9,2.52
168,0,10131,11,3.78
168,0,10173,10,3.78
168,0,10231,5,2.52
169,0,666,8,7.92
169,0,955,9,5.94
169,1223,976,6,7.92
169,201,997,8,5.94
169,0,1142,11,7.92
169,0,1558,8,1.98
169,0,1610,11,5.94
169,1778,1917,7,3.96
169,0,2024,12,3.96
169,0,2359,1,7.92
169,0,2524,6,9.9
169,0,2882,10,3.96
169,0,3254,4,3.96
169,988,3302,7,5.94
169,0,3401,7,5.94
169,0,3491,8,5.94
169,1698,3549,6,1.98
169,0,3803,8,5.94
169,0,4664,12,7.92
169,0,4892,1,7.92
169,1314,4892,11,7.92
169,517,5013,8,5.94
169,0,5050,1,7.92
169,0,5070,7,5.94
169,0,5303,1,5.94
169,0,5366,8,5.94
169,0,5958,7,5.94
169,0,5991,3,5.94
169,1220,6307,4,5.94
169,1303,6313,6,5.94
169,504,6609,2,5.94
169,0,6681,6,7.92
169,0,6695,6,3.96
169,980,6932,3,7.92
169,0,7384,1,7.92
169,0,7666,1,5.94
169,0,7862,7,7.92
169,504,8270,2,3.96
169,519,8389,9,5.94
169,980,8901,3,7.92
169,0,9200,7,7.92
169,504,9218,2,5.94
169,0,9263,7,5.94
169,0,9297,11,7.92
169,0,9307,7,9.9
169,0,9473,9,5.94
170,0,192,5,9.6
170,833,226,8,16.0
170,0,481,10,6.4
170,0,665,9,6.4
170,0,751,3,9.6
170,0,1036,10,9.6
170,0,1091,9,9.6
170,1869,1194,12,6.4
170,0,1297,8,9.6
170,0,1850,10,12.8
170,0,1906,1,12.8
170,0,2032,9,6.4
170,0,2065,7,6.4
170,1304,2065,7,6.4
170,984,2716,5,9.6
170,504,2734,2,9.6
170,0,2921,3,9.6
170,0,2951,7,9.6
170,0,3046,3,6.4
170,0,3549,7,3.2
170,0,3655,3,9.6
170,0,3804,7,9.6
170,0,3908,12,9.6
170,0,4497,7,9.6
170,0,4597,12,6.4
170,0,5096,11,12.8
170,0,5303,12,9.6
170,0,5644,4,6.4
170,1149,5721,8,9.6
170,0,5839,3,6.4
170,0,6107,3,9.6
170,0,6114,1,9.6
170,513,6289,6,6.4
170,0,6291,12,9.6
170,980,6526,3,12.8
170,0,6877,10,9.6
170,0,6897,3,9.6
170,0,7190,7,16.0
170,1071,8076,8,3.2
170,1694,8235,4,6.4
170,0,8617,12,12.8
170,1788,8946,11,9.6
170,0,8960,6,9.6
170,0,9087,5,12.8
170,0,9124,2,9.6
170,514,9188,7,9.6
170,0,9208,2,6.4
170,1311,9534,10,6.4
170,195,9642,5,12.8
170,1214,9728,2,9.6
170,0,9823,1,9.6
171,0,39,10,11.8
171,0,260,10,8.85
171,0,275,6,5.9
171,0,682,7,8.85
171,0,770,10,5.9
171,0,778,3,5.9
171,0,1093,7,8.85
171,1225,1528,7,8.85
171,0,1802,8,8.85
171,207,1979,11,8.85
171,0,2327,1,8.85
171,513,2523,6,11.8
171,0,2647,3,14.75
171,836,3109,9,11.8
171,0,3664,6,2.95
171,126,4018,10,2.95
171,842,4461,12,5.9
171,510,5183,5,11.8
171,0,5303,5,8.85
171,0,5365,10,8.85
171,0,5419,3,8.85
171,0,5743,8,8.85
171,0,5820,5,5.9
171,0,5844,11,5.9
171,1701,5847,7,5.9
171,0,6001,12,8.85
171,0,6351,6,8.85
171,0,6486,6,8.85
171,0,6551,2,11.8
171,0,6599,9,5.9
171,526,6617,12,8.85
171,0,6912,12,11.8
171,0,7051,12,8.85
171,980,7715,3,11.8
171,0,7753,7,14.75
171,0,8193,6,5.9
171,0,8717,4,11.8
171,1303,8717,6,8.85
171,0,9340,11,8.85
171,0,9797,9,8.85
171,0,9897,2,8.85
172,0,601,10,13.28
172,0,650,10,9.96
172,0,1209,10,9.96
172,0,1415,8,13.28
172,0,1429,10,9.96
172,0,1439,10,9.96
172,0,1442,12,6.64
172,1307,1607,8,9.96
172,1314,1607,11,13.28
172,0,1696,3,3.32
172,0,1772,4,9.96
172,0,2019,12,13.28
172,197,2204,6,9.96
172,501,2208,1,13.28
172,0,2493,4,6.64
172,0,2961,8,9.96
172,0,3003,6,9.96
172,205,3242,10,9.96
172,0,3470,9,6.64
172,0,3965,8,9.96
172,1214,4094,2,9.96
172,201,4460,8,13.28
172,0,4633,5,6.64
172,1216,4868,2,9.96
172,1235,5174,11,13.28
172,0,5341,2,13.28
172,1311,5895,10,9.96
172,0,5903,4,6.64
172,0,6136,3,13.28
172,1079,6321,12,3.32
172,0,6381,5,6.64
172,511,7124,5,9.96
172,0,7234,11,9.96
172,1214,7234,2,13.28
172,0,7721,10,6.64
172,0,8033,7,9.96
172,0,8060,1,3.32
172,0,8587,12,3.32
172,0,8652,5,9.96
172,0,8945,10,6.64
172,0,8954,4,6.64
172,1711,8958,12,6.64
172,0,9263,6,13.28
172,0,9403,2,9.96
172,504,9494,2,6.64
172,0,9752,2,9.96
172,0,9960,10,9.96
172,1293,10140,1,9.96
172,523,10144,11,6.64
173,826,36,5,5.72
173,0,208,9,4.29
173,1138,962,3,2.86
173,0,997,7,5.72
173,818,1007,1,5.72
173,514,1133,7,4.29
173,0,1309,12,4.29
173,0,1337,1,5.72
173,0,1361,7,4.29
173,0,2171,11,2.86
173,0,2174,3,5.72
173,0,2319,10,2.86
173,0,2371,3,4.29
173,1292,2493,1,4.29
173,0,2787,3,2.86
173,0,3021,9,4.29
173,0,3102,11,4.29
173,0,3196,4,2.86
173,984,3647,5,4.29
173,0,3773,1,4.29
173,1293,4029,1,4.29
173,0,4279,8,5.72
173,980,4405,3,4.29
173,0,4417,12,4.29
173,124,4487,9,2.86
173,0,4692,10,2.86
173,0,4810,8,5.72
173,0,5070,7,2.86
173,504,5086,2,4.29
173,0,5134,8,2.86
173,976,5257,1,4.29
173,0,5295,7,5.72
173,1314,5341,11,4.29
173,1312,5501,10,7.15
173,837,5781,10,4.29
173,0,5823,1,4.29
173,187,5973,2,4.29
173,0,6499,6,4.29
173,0,6844,8,7.15
173,0,8134,6,2.86
173,1773,8311,4,4.29
173,0,8351,7,5.72
173,0,8356,6,4.29
173,0,8452,9,5.72
173,1216,8452,2,5.72
173,0,8777,8,4.29
173,207,8960,11,4.29
173,0,9248,2,2.86
173,0,9535,10,4.29
173,0,9602,4,4.29
173,0,9642,6,4.29
173,0,10176,8,4.29
174,0,167,4,6.84
174,1233,378,10,5.13
174,0,417,9,3.42
174,0,511,4,6.84
174,0,792,7,8.55
174,0,983,11,3.42
174,1866,1064,11,5.13
174,1134,1161,1,6.84
174,0,1245,6,5.13
174,0,1297,8,3.42
174,0,1309,9,6.84
174,0,1451,7,6.84
174,980,2086,3,5.13
174,0,2550,2,6.84
174,522,2869,10,5.13
174,0,2921,9,5.13
174,199,2924,7,5.13
174,0,3097,4,6.84
174,0,3132,2,6.84
174,0,3239,8,3.42
174,0,3389,11,5.13
174,0,3551,12,5.13
174,0,3580,11,5.13
174,0,4274,7,5.13
174,0,4627,7,5.13
174,0,4868,7,3.42
174,0,4961,8,3.42
174,0,5147,10,6.84
174,0,5210,2,5.13
174,1856,5320,6,5.13
174,204,5346,9,3.42
174,0,5501,10,6.84
174,984,5809,5,5.13
174,0,5962,6,6.84
174,1231,6113,9,6.84
174,0,6564,9,5.13
174,0,6590,9,5.13
174,1216,6912,2,6.84
174,0,6932,11,5.13
174,0,7109,1,3.42
174,0,7109,10,3.42
174,0,7149,2,3.42
174,0,7331,6,5.13
174,0,7780,5,5.13
174,0,7813,10,5.13
174,0,7818,3,6.84
174,821,8134,2,3.42
174,508,8684,4,3.42
